received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-07-24T08:33:07.259000,orange,abba,RING,2013-07-24T08:33:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T14:38:09.128000,malitel,abba,RING,2013-07-24T09:22:00,38,M,6,QUARTIER MALI,91095496,village,"D1, D3, E2, F8",4,,,,,,,,,true,,true,,,true,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-28T12:03:39.818000,orange,samerou,RING,2013-07-28T18:18:00,31,M,3,KABALA,25029167,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T14:41:15.168000,malitel,abba,RING,2013-07-24T14:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T08:34:52.650000,orange,abba,RING,2013-07-24T08:34:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T14:27:36.728000,malitel,abba,RING,2013-07-24T09:44:00,18,M,1,DISTRICT DE BAMAKO,91000000,cercle,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-23T14:41:40.308000,malitel,abba,RING,2013-07-24T09:31:00,31,M,2,NIAMAKORO,91096496,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-28T12:05:58.985000,orange,samerou,RING,2013-07-28T18:23:00,34,M,1,BANCONI,91091001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T14:31:38.288000,malitel,abba,RING,2013-07-24T09:07:00,29,M,2,BACO-DJIKORONI,91095001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T12:07:01.828000,orange,samerou,RING,2013-07-28T18:26:00,17,M,1,BACO-DJIKORONI,91095001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:34:14.648000,malitel,abba,RING,2013-07-23T15:34:00,37,M,4,BADALABOUGOU,91095100,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:15,orange,abba,CALL_ME,2013-07-26T13:57:00,29,M,1,SANGAREBOUGOU,25061001,village,D3,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T19:45:19,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T15:44:39.958000,malitel,abba,RING,2013-07-23T15:44:00,42,M,14,KALABANCOURA,91095397,village,"B1, C1, E1, F1, F9",5,,,true,,,,true,,,,,true,,,,,,,,,,true,,,,,,,,,,,true,,,,
2013-07-23T14:34:20.728000,malitel,abba,RING,2013-07-23T09:11:00,18,M,1,DISTRICT DE BAMAKO,91000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:21,orange,abba,CALL_ME,2013-07-26T14:02:00,19,F,2,HAMDALLAYE,91094223,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:53:54.088000,malitel,abba,RING,2013-07-23T15:53:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:45:21,orange,abba,SMS_HOTLINE,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:48:56,orange,abba,SMS_HOTLINE,2013-07-27T14:32:00,27,M,1,LAFIABOUGOU,91094445,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T14:34:58.648000,malitel,abba,RING,2013-07-24T09:13:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T12:09:35.418000,orange,samerou,RING,2013-07-28T15:28:00,20,M,1,NIARELA,91092631,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:55:23.048000,malitel,abba,RING,2013-07-24T10:30:00,,M,2,DISTRICT DE BAMAKO,91000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-28T09:56:13.200000,orange,samerou,RING,2013-07-28T19:27:00,28,M,8,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:23,orange,abba,CALL_ME,2013-07-26T14:07:00,22,F,1,SOGONIKO,91096694,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T12:10:48,orange,samerou,CALL_ME,2013-07-28T13:10:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T14:42:27.400000,malitel,abba,RING,2013-07-24T09:18:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:48:59.224000,orange,abba,RING,2013-07-27T14:32:00,18,F,1,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:26,orange,abba,CALL_ME,2013-07-26T14:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T12:12:47,orange,samerou,SMS_HOTLINE,2013-07-28T16:32:00,21,M,1,KAYES,11000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-28T12:12:58.308000,orange,samerou,RING,2013-07-28T12:12:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:45:27,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T17:41:21.848000,malitel,abba,RING,2013-07-24T10:36:00,30,M,1,FALADIE,91096199,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:27,orange,abba,CALL_ME,2013-07-26T14:13:00,,M,1,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-26T19:50:43.584000,orange,abba,RING,2013-07-27T14:36:00,37,M,1,BOUGALA HAMEAU,31091001,village,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-28T12:13:33.827000,orange,samerou,RING,2013-07-28T18:36:00,33,M,1,HORS DU MALI,99999999,region,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-28T09:56:55.120000,orange,samerou,RING,2013-07-28T15:29:00,27,F,44,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T14:44:29,malitel,abba,RING,2013-07-24T09:20:00,30,M,1,MINIMANA,45050573,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T19:45:37,orange,abba,CALL_ME,2013-07-26T14:15:00,21,M,1,QUINZAMBOUGOU,91092721,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-28T12:17:54.907000,orange,samerou,RING,2013-07-28T18:36:00,25,F,1,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T17:44:42.728000,malitel,abba,RING,2013-07-24T10:33:00,25,M,3,SENOU,91096595,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-26T19:51:24,orange,abba,CALL_ME,2013-07-27T19:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:45:39,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T12:18:32.267000,orange,samerou,RING,2013-07-28T12:18:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:51:57,orange,abba,CALL_ME,2013-07-27T19:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T09:57:26.402000,orange,samerou,RING,2013-07-28T19:49:00,35,M,1,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T19:37:04.768000,malitel,samerou,RING,2013-07-24T10:17:00,35,M,1,DJIKORONI-PARA,91094001,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-26T19:45:40,orange,abba,SMS_HOTLINE,2013-07-26T14:51:00,30,M,1,MAGNAMBOUGOU,91096298,village,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T12:21:42.669000,orange,samerou,RING,2013-07-28T18:04:00,18,F,1,NIAMAKORO,91096496,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-26T20:03:15.313000,orange,abba,RING,2013-07-27T20:03:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-27T14:49:45.833000,malitel,abba,RING,2013-07-24T10:34:00,31,M,3,YIRIMADJO,91096892,village,D2,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T19:45:41,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T19:36:10.538000,malitel,samerou,RING,2013-07-24T10:20:00,27,M,2,FALADIE,91096199,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-26T19:45:47,orange,abba,SMS_HOTLINE,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T10:00:14,orange,samerou,RING,2013-07-28T19:36:00,28,F,2,BOULKASSOUMBOUGOU,91091112,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-28T12:21:48,orange,samerou,SMS_HOTLINE,2013-07-28T18:44:00,27,M,2,KAYES,11000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:45:51,orange,abba,SMS_HOTLINE,2013-07-26T14:20:00,53,M,1,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T19:46:24.863000,malitel,abba,RING,2013-07-24T10:52:00,31,M,2,DOUMAZANA,91091334,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-26T19:45:52,orange,abba,SMS_HOTLINE,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T18:04:35.688000,malitel,abba,RING,2013-07-24T18:04:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T12:23:05.587000,orange,samerou,RING,2013-07-28T18:47:00,27,M,2,KAYES,11000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T19:39:16.498000,malitel,samerou,RING,2013-07-24T10:28:00,28,M,1,SANOUBOUGOU,31091782,village,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-28T10:01:28.643000,orange,samerou,RING,2013-07-28T19:39:00,39,M,59,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T19:47:10.508000,malitel,abba,RING,2013-07-24T19:47:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T20:03:28.303000,orange,abba,RING,2013-07-26T20:03:00,64,M,22,LAFIABOUGOU,91094445,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T12:25:46.218000,orange,samerou,RING,2013-07-28T12:25:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:45:53,orange,abba,CALL_ME,2013-07-26T15:32:00,,F,1,TOROKOROBOUGOU,91095892,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-26T19:45:56.353000,orange,abba,RING,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T19:46:06,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T10:02:06.520000,orange,samerou,RING,2013-07-28T19:42:00,29,M,52,BANANKABOUGOU,91096001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T19:44:14.528000,malitel,samerou,RING,2013-07-24T19:44:00,28,M,1,SANOUMOUBOUGOU II,31091817,village,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-26T19:46:06,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T20:04:57,orange,abba,CALL_ME,2013-07-26T20:04:00,19,M,1,KOUNBE,35091997,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-28T16:04:48.826000,orange,samerou,RING,2013-07-28T18:53:00,66,M,1,DJIKORONI-PARA,91094001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T19:46:25,orange,abba,CALL_ME,2013-07-26T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T19:45:33.818000,malitel,samerou,RING,2013-07-24T19:45:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T13:52:04.928000,malitel,abba,RING,2013-07-24T10:53:00,35,M,1,KALABAMBOUGOU,91094334,village,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-28T16:06:57.827000,orange,samerou,RING,2013-07-28T16:06:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T19:46:28.887000,malitel,samerou,RING,2013-07-24T19:46:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T20:11:58,orange,abba,SMS_HOTLINE,2013-07-27T20:11:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T14:58:23.170000,malitel,abba,RING,2013-07-24T09:27:00,23,M,1,KABALA,25029167,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-28T10:02:31,orange,samerou,CALL_ME,2013-07-28T19:50:00,25,M,2,ABARADJO,61091001,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-28T16:08:47,orange,samerou,CALL_ME,2013-07-28T18:56:00,25,M,2,BANCONI,91091001,village,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-07-24T19:46:59.448000,malitel,samerou,RING,2013-07-24T11:32:00,30,M,1,COMMUNE DE KOUTIALA,35091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T20:13:14,orange,abba,CALL_ME,2013-07-27T20:13:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T20:07:09.808000,malitel,abba,RING,2013-07-24T11:00:00,22,F,5,KAYES,11000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T10:05:02.560000,orange,samerou,RING,2013-07-28T10:05:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T19:47:30.167000,malitel,samerou,RING,2013-07-24T10:37:00,43,M,4,KOUTIALA,35000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-24T19:51:30.247000,malitel,samerou,RING,2013-07-24T11:48:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T10:06:22.900000,orange,samerou,RING,2013-07-28T19:53:00,38,M,1,ABARADJO,61091001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T20:33:23.359000,malitel,abba,RING,2013-07-24T11:14:00,39,M,3,KALABANCOURA,91095397,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-26T20:13:53.953000,orange,abba,RING,2013-07-26T20:13:00,25,M,1,HAMDALLAYE,91094223,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-24T19:58:19.968000,malitel,samerou,RING,2013-07-24T10:44:00,42,M,1,NIAMAKORO,91096496,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-23T20:37:05.188000,malitel,abba,RING,2013-07-23T20:37:00,35,M,2,MAGNAMBOUGOU,91096298,village,D1,1,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T15:05:07.808000,malitel,abba,RING,2013-07-24T09:27:00,21,M,2,DJIKORONI-PARA,91094001,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-24T20:03:17.210000,malitel,samerou,RING,2013-07-24T11:35:00,23,M,1,BANCONI,91091001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T20:40:14.519000,malitel,abba,RING,2013-07-24T11:22:00,18,F,3,BACO-DJIKORONI,91095001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T20:42:42.848000,malitel,abba,RING,2013-07-24T11:22:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T20:20:33.008000,malitel,samerou,RING,2013-07-24T10:51:00,25,M,5,BANCONI,91091001,village,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-07-28T10:07:09.920000,orange,samerou,RING,2013-07-28T19:57:00,20,M,2,BANDIOUGOULA,26017001,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-26T20:15:51,orange,abba,CALL_ME,2013-07-27T16:01:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T11:33:11,malitel,abba,RING,2013-07-24T11:29:00,75,M,5,SOGONIKO,91096694,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-24T20:25:30,malitel,samerou,SMS_HOTLINE,2013-07-24T10:59:00,19,M,2,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T21:04:36.328000,malitel,abba,RING,2013-07-24T11:39:00,30,M,3,NIAMANA,25029582,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-23T15:58:42.308000,malitel,abba,RING,2013-07-24T09:45:00,21,M,1,DIELIBOUGOU,91091223,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T20:39:26.327000,malitel,samerou,RING,2013-07-24T11:50:00,21,F,1,FALADIE,91096199,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-23T21:09:47.586000,malitel,abba,RING,2013-07-23T21:09:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T20:19:14,orange,abba,SMS_HOTLINE,2013-07-27T17:16:00,38,M,2,HAMDALAYE,35091397,village,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T21:12:41,malitel,abba,SMS_HOTLINE,2013-07-24T11:45:00,36,M,3,LAFIABOUGOU,91094445,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-28T11:30:42.592000,orange,samerou,RING,2013-07-28T20:08:00,,M,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-24T20:39:59.128000,malitel,samerou,RING,2013-07-24T11:06:00,21,F,2,BADIALAN 1,91093001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T21:13:54.408000,malitel,abba,RING,2013-07-24T11:49:00,31,M,3,KATI,25000000,cercle,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-23T16:05:44,malitel,abba,SMS_HOTLINE,2013-07-24T09:53:12,20,M,1,SEGOU,41000000,cercle,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-23T21:14:13.328000,malitel,abba,RING,2013-07-23T21:14:00,,U,0,,,,"E7, H2",2,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,true,
2013-07-28T11:30:52.117000,orange,samerou,RING,2013-07-28T11:30:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-27T10:17:59.600000,malitel,abba,RING,2013-07-27T15:37:00,,M,1,MAGNAMBOUGOU,91096298,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T16:08:06.579000,malitel,abba,RING,2013-07-24T09:54:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-28T16:10:31.747000,orange,samerou,RING,2013-07-28T18:58:00,29,M,1,NIARELA,91092631,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-24T20:47:17.808000,malitel,samerou,RING,2013-07-24T11:12:00,23,M,2,DJIKORONI-PARA,91094001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T20:23:08,orange,abba,CALL_ME,2013-07-26T20:23:00,,M,1,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-23T16:09:01.330000,malitel,abba,RING,2013-07-24T09:55:33,20,M,1,SOTUBA,91091889,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-28T16:13:54.666000,orange,samerou,RING,2013-07-28T19:11:00,533,F,3,BACO-DJIKORONI,91095001,village,G1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
2013-07-26T20:38:00,orange,abba,CALL_ME,2013-07-27T15:49:00,42,F,2,DIELIBOUGOU,91091223,village,F4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
2013-07-28T16:14:25.466000,orange,samerou,RING,2013-07-28T19:46:00,41,M,3,BANAMBA,22001106,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-24T20:43:55.928000,malitel,samerou,RING,2013-07-24T11:17:00,48,M,3,TOUBA DRAME,22064800,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T19:40:29,orange,abba,SMS_HOTLINE,2013-07-24T16:22:00,29,F,3,MAGNAMBOUGOU,91096298,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T08:09:36.858000,orange,issad,RING,2013-07-25T11:46:00,28,M,4,COMMUNE DE TOMBOUCTOU,61091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T19:40:56.319000,orange,abba,RING,2013-07-23T19:40:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T20:49:30.328000,malitel,samerou,RING,2013-07-24T11:53:00,24,M,1,YIRIMADJO,91096892,village,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-23T19:41:38.959000,orange,abba,RING,2013-07-24T16:28:00,19,M,2,SEBENINKORO,91094667,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T20:54:31,malitel,samerou,RING,2013-07-24T11:23:00,34,M,1,NIARELA,91092631,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28T16:25:25.987000,orange,samerou,RING,2013-07-28T19:19:00,33,M,2,MORIBABOUGOU,25039334,village,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-23T19:44:12.568000,orange,abba,RING,2013-07-24T16:33:00,20,F,3,HAMDALLAYE,91094223,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-25T14:40:50.378000,malitel,samerou,RING,2013-07-25T14:40:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T14:44:45.018000,malitel,samerou,RING,2013-07-25T16:03:00,50,M,3,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T19:52:43.335000,orange,abba,RING,2013-07-24T16:38:00,25,M,3,FLABOUGOU-DAOUDABOUGOU,91095199,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-28T16:27:28.116000,orange,samerou,RING,2013-07-28T19:22:00,18,M,2,YIRIMADJO,91096892,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T20:03:18.508000,orange,abba,RING,2013-07-25T20:03:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
